id,order_id,variant_id,product_id,sku,title,name,variant_title,quantity,price,total_discount,tax_lines,fulfillment_status,requires_shipping,taxable,gift_card,properties,vendor
500003803,5000038,2000727,1000129,TT-0129-XL-TER,Slim T-Shirt 35,Slim T-Shirt 35 - XL / Terracotta,XL / Terracotta,1,37.58,1.72,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 2.87}]",fulfilled,True,True,False,[],Northwind Co.
500003804,5000038,2003020,1000521,FS-0521-11-BLA,Everyday Sneaker 18,Everyday Sneaker 18 - 11 / Black,11 / Black,1,190.34,5.54,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 14.78}]",fulfilled,True,True,False,[],Northwind Co.
500003900,5000039,2003068,1000528,FS-0528-7-BLA,Low-Top Sneaker 25,Low-Top Sneaker 25 - 7 / Black,7 / Black,2,118.04,3.51,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 18.61}]",fulfilled,True,True,False,[],Northwind Co.
500003901,5000039,2003138,1000538,FS-0538-8-GRA,Court Sneaker 35,Court Sneaker 35 - 8 / Gray,8 / Gray,3,124.1,13.35,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 28.72}]",fulfilled,True,True,False,[],Northwind Co.
500003902,5000039,2001040,1000181,TT-0181-M-TER,Organic T-Shirt 87,Organic T-Shirt 87 - M / Terracotta,M / Terracotta,2,32.05,2.41,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.94}]",fulfilled,True,True,False,[],Northwind Co.
500003903,5000039,2000739,1000131,TT-0131-S-SAG,Classic T-Shirt 37,Classic T-Shirt 37 - S / Sage,S / Sage,3,34.82,3.99,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 8.04}]",fulfilled,True,True,False,[],Northwind Co.
500004000,5000040,2000597,1000110,TT-0110-XS-TER,Classic T-Shirt 16,Classic T-Shirt 16 - XS / Terracotta,XS / Terracotta,2,45.58,2.95,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.06}]",fulfilled,True,True,False,[],Northwind Co.
500004100,5000041,2000993,1000174,TT-0174-M-SKY,Organic T-Shirt 80,Organic T-Shirt 80 - M / Sky Blue,M / Sky Blue,1,57.95,1.57,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.51}]",fulfilled,True,True,False,[],Northwind Co.
500004101,5000041,2003200,1000547,FS-0547-7-GRA,High-Top Sneaker 44,High-Top Sneaker 44 - 7 / Gray,7 / Gray,1,118.58,3.9,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 9.17}]",fulfilled,True,True,False,[],Northwind Co.
500004102,5000041,2001216,1000205,TS-0205-L-CAM,Lambswool Sweater 16,Lambswool Sweater 16 - L / Camel,L / Camel,1,136.18,5.08,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 10.49}]",fulfilled,True,True,False,[],Northwind Co.
500004103,5000041,2000895,1000152,TT-0152-L-CRE,Classic T-Shirt 58,Classic T-Shirt 58 - L / Cream,L / Cream,1,57.97,0.13,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.63}]",fulfilled,True,True,False,[],Northwind Co.
500004200,5000042,2002740,1000467,AL-0467-S/M-BLA,Leather Belt,Leather Belt - S/M / Black,S/M / Black,1,59.46,1.65,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.62}]",fulfilled,True,True,False,[],Northwind Co.
500004300,5000043,2001777,1000296,BJ-0296-29-IND,Classic Jean 7,Classic Jean 7 - 29 / Indigo,29 / Indigo,1,85.76,2.86,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.63}]",fulfilled,True,True,False,[],Northwind Co.
500004301,5000043,2000455,1000091,OC-0091-S-BLA,Wool Coat 19,Wool Coat 19 - S / Black,S / Black,1,405.75,12.54,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 31.46}]",fulfilled,True,True,False,[],Northwind Co.
500004400,5000044,2002563,1000406,BS-0406-M-NAV,Walk Short 12,Walk Short 12 - M / Navy,M / Navy,2,63.08,0.43,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 10.06}]",fulfilled,True,True,False,[],Northwind Co.
500004500,5000045,2000727,1000129,TT-0129-XL-TER,Slim T-Shirt 35,Slim T-Shirt 35 - XL / Terracotta,XL / Terracotta,2,37.58,0.45,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.98}]",fulfilled,True,True,False,[],Northwind Co.
500004501,5000045,2002950,1000509,FS-0509-11-BLA,Everyday Sneaker 6,Everyday Sneaker 6 - 11 / Black,11 / Black,1,208.8,1.99,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 16.54}]",fulfilled,True,True,False,[],Northwind Co.
500004502,5000045,2002132,1000341,BJ-0341-33-LIG,Relaxed Jean 52,Relaxed Jean 52 - 33 / Light Wash,33 / Light Wash,3,116.61,7.86,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 27.36}]",fulfilled,True,True,False,[],Northwind Co.
500004503,5000045,2003293,1000557,FB-0557-9-CHE,Combat Boot 9,Combat Boot 9 - 9 / Chestnut,9 / Chestnut,3,223.97,30.23,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 51.33}]",fulfilled,True,True,False,[],Northwind Co.
500004600,5000046,2002548,1000405,BS-0405-L-STO,Board Short 11,Board Short 11 - L / Stone,L / Stone,1,47.06,0.58,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.72}]",fulfilled,True,True,False,[],Northwind Co.
500004601,5000046,2002363,1000378,BP-0378-S-OLI,Cargo Pant 29,Cargo Pant 29 - S / Olive,S / Olive,1,80.55,0.14,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.43}]",fulfilled,True,True,False,[],Northwind Co.
500004602,5000046,2001750,1000293,BJ-0293-28-BLA,Tapered Jean 4,Tapered Jean 4 - 28 / Black,28 / Black,3,123.85,5.52,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 29.28}]",fulfilled,True,True,False,[],Northwind Co.
500004700,5000047,2001651,1000276,TR-0276-XS-WHI,Chambray Shirt 32,Chambray Shirt 32 - XS / White,XS / White,3,57.27,5.38,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 13.31}]",fulfilled,True,True,False,[],Northwind Co.
500004800,5000048,2002844,1000493,AS-0493-M-STR,Quarter Sock 12,Quarter Sock 12 - M / Striped,M / Striped,2,19.93,0.75,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.13}]",fulfilled,True,True,False,[],Northwind Co.
500004801,5000048,2003247,1000553,FB-0553-8-BRO,Chukka Boot 5,Chukka Boot 5 - 8 / Brown,8 / Brown,1,236.78,1.86,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 18.79}]",fulfilled,True,True,False,[],Northwind Co.
500004900,5000049,2002695,1000441,AB-0441-ONE-CRE,Weekender Bag 25,Weekender Bag 25 - One Size / Cream,One Size / Cream,2,71.61,6.34,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 10.95}]",fulfilled,True,True,False,[],Northwind Co.
500004901,5000049,2001638,1000272,TR-0272-XL-CHA,Oversized Shirt 28,Oversized Shirt 28 - XL / Chambray,XL / Chambray,1,82.54,0.86,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.53}]",fulfilled,True,True,False,[],Northwind Co.
500004902,5000049,2000281,1000064,OJ-0064-XS-BLA,Summit Jacket 37,Summit Jacket 37 - XS / Black,XS / Black,1,173.84,0.15,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 13.9}]",fulfilled,True,True,False,[],Northwind Co.
500005000,5000050,2001865,1000309,BJ-0309-29-IND,Skinny Jean 20,Skinny Jean 20 - 29 / Indigo,29 / Indigo,1,140.78,1.1,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 11.17}]",fulfilled,True,True,False,[],Northwind Co.
500005001,5000050,2002436,1000390,BP-0390-XS-OLI,Trail Pant 41,Trail Pant 41 - XS / Olive,XS / Olive,1,95.07,2.94,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.37}]",fulfilled,True,True,False,[],Northwind Co.
500005002,5000050,2002076,1000333,BJ-0333-33-IND,Straight Jean 44,Straight Jean 44 - 33 / Indigo,33 / Indigo,1,141.53,3.94,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 11.01}]",fulfilled,True,True,False,[],Northwind Co.
500005100,5000051,2001436,1000242,TS-0242-M-SLA,Cable-Knit Sweater 53,Cable-Knit Sweater 53 - M / Slate,M / Slate,1,127.88,5.8,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 9.77}]",fulfilled,True,True,False,[],Northwind Co.
500005200,5000052,2001830,1000305,BJ-0305-33-GRA,Straight Jean 16,Straight Jean 16 - 33 / Gray,33 / Gray,1,133.14,4.86,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 10.26}]",fulfilled,True,True,False,[],Northwind Co.
500005201,5000052,2001051,1000184,TT-0184-XS-CRE,Boxy T-Shirt 90,Boxy T-Shirt 90 - XS / Cream,XS / Cream,1,54.02,1.19,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.23}]",fulfilled,True,True,False,[],Northwind Co.
500005300,5000053,2002007,1000326,BJ-0326-29-LIG,Straight Jean 37,Straight Jean 37 - 29 / Light Wash,29 / Light Wash,1,91.88,1.69,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.22}]",fulfilled,True,True,False,[],Northwind Co.
500005301,5000053,2000666,1000120,TT-0120-S-NAV,Relaxed T-Shirt 26,Relaxed T-Shirt 26 - S / Navy,S / Navy,2,48.27,1.14,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.63}]",fulfilled,True,True,False,[],Northwind Co.
500005302,5000053,2001706,1000286,TR-0286-S-BLU,Oversized Shirt 42,Oversized Shirt 42 - S / Blue,S / Blue,2,62.39,1.88,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 9.83}]",fulfilled,True,True,False,[],Northwind Co.
500005303,5000053,2003369,1000568,FB-0568-8-TAN,Lace-Up Boot 20,Lace-Up Boot 20 - 8 / Tan,8 / Tan,1,202.17,8.11,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 15.52}]",fulfilled,True,True,False,[],Northwind Co.
500005400,5000054,2000700,1000124,TT-0124-XL-SAG,Classic T-Shirt 30,Classic T-Shirt 30 - XL / Sage,XL / Sage,2,41.96,2.92,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.48}]",fulfilled,True,True,False,[],Northwind Co.
500005401,5000054,2003175,1000543,FS-0543-11-GRA,Classic Sneaker 40,Classic Sneaker 40 - 11 / Gray,11 / Gray,1,133.83,2.21,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 10.53}]",fulfilled,True,True,False,[],Northwind Co.
500005500,5000055,2001215,1000205,TS-0205-M-CAM,Lambswool Sweater 16,Lambswool Sweater 16 - M / Camel,M / Camel,1,99.73,0.81,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.91}]",fulfilled,True,True,False,[],Northwind Co.
500005501,5000055,2000159,1000044,OJ-0044-M-BLA,Heritage Jacket 17,Heritage Jacket 17 - M / Black,M / Black,1,168.82,1.54,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 13.38}]",fulfilled,True,True,False,[],Northwind Co.
500005600,5000056,2000294,1000066,OJ-0066-L-CAM,Pacific Jacket 39,Pacific Jacket 39 - L / Camel,L / Camel,2,153.12,12.17,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 23.53}]",fulfilled,True,True,False,[],Northwind Co.
500005601,5000056,2002269,1000364,BP-0364-M-NAV,Cargo Pant 15,Cargo Pant 15 - M / Navy,M / Navy,1,87.41,3.49,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.71}]",fulfilled,True,True,False,[],Northwind Co.
500005700,5000057,2002655,1000421,AB-0421-ONE-OLI,Clutch Bag 5,Clutch Bag 5 - One Size / Olive,One Size / Olive,1,236.74,0.95,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 18.86}]",fulfilled,True,True,False,[],Northwind Co.
500005701,5000057,2000530,1000101,TT-0101-XL-TER,Slim T-Shirt 7,Slim T-Shirt 7 - XL / Terracotta,XL / Terracotta,1,48.29,1.12,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.77}]",fulfilled,True,True,False,[],Northwind Co.
500005702,5000057,2001432,1000242,TS-0242-XS-SLA,Cable-Knit Sweater 53,Cable-Knit Sweater 53 - XS / Slate,XS / Slate,1,94.28,1.98,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.38}]",fulfilled,True,True,False,[],Northwind Co.
500005703,5000057,2003335,1000561,FB-0561-12-TAN,Chelsea Boot 13,Chelsea Boot 13 - 12 / Tan,12 / Tan,1,274.65,7.47,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 21.37}]",fulfilled,True,True,False,[],Northwind Co.
500005704,5000057,2001750,1000293,BJ-0293-28-BLA,Tapered Jean 4,Tapered Jean 4 - 28 / Black,28 / Black,1,123.85,0.14,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 9.9}]",fulfilled,True,True,False,[],Northwind Co.
500005800,5000058,2000095,1000037,OJ-0037-S-NAV,Classic Jacket 10,Classic Jacket 10 - S / Navy,S / Navy,1,164.45,0.97,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 13.08}]",fulfilled,True,True,False,[],Northwind Co.
500005801,5000058,2000153,1000043,OJ-0043-L-NAV,Alpine Jacket 16,Alpine Jacket 16 - L / Navy,L / Navy,1,213.57,6.29,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 16.58}]",fulfilled,True,True,False,[],Northwind Co.
500005802,5000058,2003328,1000561,FB-0561-9-BRO,Chelsea Boot 13,Chelsea Boot 13 - 9 / Brown,9 / Brown,1,204.82,0.4,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 16.35}]",fulfilled,True,True,False,[],Northwind Co.
500005803,5000058,2003298,1000557,FB-0557-11-BLA,Combat Boot 9,Combat Boot 9 - 11 / Black,11 / Black,2,196.5,15.15,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 30.23}]",fulfilled,True,True,False,[],Northwind Co.
500005900,5000059,2001941,1000318,BJ-0318-31-DAR,Slim Jean 29,Slim Jean 29 - 31 / Dark Wash,31 / Dark Wash,1,83.77,1.76,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.56}]",fulfilled,True,True,False,[],Northwind Co.
500006000,5000060,2000183,1000048,OJ-0048-M-OLI,Summit Jacket 21,Summit Jacket 21 - M / Olive,M / Olive,2,138.75,8.64,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 21.51}]",fulfilled,True,True,False,[],Northwind Co.
500006001,5000060,2000792,1000138,TT-0138-M-SKY,Classic T-Shirt 44,Classic T-Shirt 44 - M / Sky Blue,M / Sky Blue,1,45.24,0.95,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.54}]",fulfilled,True,True,False,[],Northwind Co.
500006100,5000061,2001824,1000304,BJ-0304-32-IND,Slim Jean 15,Slim Jean 15 - 32 / Indigo,32 / Indigo,2,99.33,8.75,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 15.19}]",fulfilled,True,True,False,[],Northwind Co.
500006101,5000061,2000688,1000121,TT-0121-XL-BLA,Boxy T-Shirt 27,Boxy T-Shirt 27 - XL / Black,XL / Black,1,37.73,0.52,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 2.98}]",fulfilled,True,True,False,[],Northwind Co.
500006102,5000061,2001946,1000319,BJ-0319-28-GRA,Straight Jean 30,Straight Jean 30 - 28 / Gray,28 / Gray,3,137.62,18.27,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 31.57}]",fulfilled,True,True,False,[],Northwind Co.
500006200,5000062,2002593,1000409,BS-0409-XS-STO,Linen Short 15,Linen Short 15 - XS / Stone,XS / Stone,2,56.08,3.41,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 8.7}]",fulfilled,True,True,False,[],Northwind Co.
500006201,5000062,2002232,1000356,BP-0356-S-BLA,Field Pant 7,Field Pant 7 - S / Black,S / Black,3,116.71,2.61,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 27.8}]",fulfilled,True,True,False,[],Northwind Co.
500006300,5000063,2002388,1000384,BP-0384-XS-CHA,Field Pant 35,Field Pant 35 - XS / Charcoal,XS / Charcoal,1,87.15,1.01,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.89}]",fulfilled,True,True,False,[],Northwind Co.
500006301,5000063,2002719,1000455,AH-0455-ONE-NAV,Beanie Hat 9,Beanie Hat 9 - One Size / Navy,One Size / Navy,1,38.68,0.65,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.04}]",fulfilled,True,True,False,[],Northwind Co.
500006400,5000064,2002297,1000371,BP-0371-XS-OLI,Cargo Pant 22,Cargo Pant 22 - XS / Olive,XS / Olive,1,62.75,1.06,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.94}]",fulfilled,True,True,False,[],Northwind Co.
500006500,5000065,2001188,1000201,TS-0201-M-CHA,Ribbed Sweater 12,Ribbed Sweater 12 - M / Charcoal,M / Charcoal,2,144.87,10.59,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 22.33}]",fulfilled,True,True,False,[],Northwind Co.
500006600,5000066,2003179,1000545,FS-0545-7-TAN,Everyday Sneaker 42,Everyday Sneaker 42 - 7 / Tan,7 / Tan,1,169.32,7.23,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 12.97}]",fulfilled,True,True,False,[],Northwind Co.
500006601,5000066,2000681,1000121,TT-0121-M-SAG,Boxy T-Shirt 27,Boxy T-Shirt 27 - M / Sage,M / Sage,1,39.13,0.46,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.09}]",fulfilled,True,True,False,[],Northwind Co.
500006602,5000066,2001359,1000228,TS-0228-L-SLA,Cable-Knit Sweater 39,Cable-Knit Sweater 39 - L / Slate,L / Slate,1,93.61,3.35,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.22}]",fulfilled,True,True,False,[],Northwind Co.
500006603,5000066,2002818,1000486,AS-0486-M-WHI,Ankle Sock 5,Ankle Sock 5 - M / White,M / White,1,19.17,0.2,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 1.52}]",fulfilled,True,True,False,[],Northwind Co.
500006700,5000067,2001843,1000307,BJ-0307-28-IND,Tapered Jean 18,Tapered Jean 18 - 28 / Indigo,28 / Indigo,1,136.66,0.85,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 10.86}]",fulfilled,True,True,False,[],Northwind Co.
500006701,5000067,2003468,1000582,FD-0582-8-BLA,Sport Sandal 12,Sport Sandal 12 - 8 / Black,8 / Black,1,72.11,2.19,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.59}]",fulfilled,True,True,False,[],Northwind Co.
500006702,5000067,2001055,1000185,TT-0185-S-GRA,Slim T-Shirt 91,Slim T-Shirt 91 - S / Gray,S / Gray,1,42.23,0.09,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.37}]",fulfilled,True,True,False,[],Northwind Co.
500006800,5000068,2002415,1000387,BP-0387-L-CHA,Jogger Pant 38,Jogger Pant 38 - L / Charcoal,L / Charcoal,1,116.26,3.5,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 9.02}]",fulfilled,True,True,False,[],Northwind Co.
500006801,5000068,2000715,1000127,TT-0127-L-GRA,Relaxed T-Shirt 33,Relaxed T-Shirt 33 - L / Gray,L / Gray,1,55.17,1.31,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.31}]",fulfilled,True,True,False,[],Northwind Co.
500006900,5000069,2002735,1000464,AH-0464-ONE-CRE,Wool Hat 18,Wool Hat 18 - One Size / Cream,One Size / Cream,1,43.0,1.75,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.3}]",fulfilled,True,True,False,[],Northwind Co.
500006901,5000069,2001765,1000295,BJ-0295-31-IND,Skinny Jean 6,Skinny Jean 6 - 31 / Indigo,31 / Indigo,1,86.73,1.48,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.82}]",fulfilled,True,True,False,[],Northwind Co.
500006902,5000069,2000801,1000139,TT-0139-XXL-GRA,Organic T-Shirt 45,Organic T-Shirt 45 - XXL / Gray,XXL / Gray,1,57.4,1.54,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.47}]",fulfilled,True,True,False,[],Northwind Co.
500006903,5000069,2003357,1000565,FB-0565-8-BRO,Chukka Boot 17,Chukka Boot 17 - 8 / Brown,8 / Brown,2,209.75,4.28,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 33.22}]",fulfilled,True,True,False,[],Northwind Co.
500007000,5000070,2000355,1000073,OC-0073-XL-NAV,Wool Coat,Wool Coat - XL / Navy,XL / Navy,1,250.14,9.15,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 19.28}]",fulfilled,True,True,False,[],Northwind Co.
500007100,5000071,2000471,1000094,OC-0094-XS-NAV,Oversize Coat 22,Oversize Coat 22 - XS / Navy,XS / Navy,1,375.14,5.75,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 29.55}]",fulfilled,True,True,False,[],Northwind Co.
500007101,5000071,2002370,1000381,BP-0381-XS-NAV,Linen Pant 32,Linen Pant 32 - XS / Navy,XS / Navy,1,88.87,1.98,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.95}]",fulfilled,True,True,False,[],Northwind Co.
500007200,5000072,2002775,1000474,AL-0474-M/L-BLA,Braided Belt 8,Braided Belt 8 - M/L / Black,M/L / Black,1,51.6,0.21,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.11}]",fulfilled,True,True,False,[],Northwind Co.
500007201,5000072,2002431,1000389,BP-0389-L-KHA,Tech Pant 40,Tech Pant 40 - L / Khaki,L / Khaki,1,104.3,1.45,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 8.23}]",fulfilled,True,True,False,[],Northwind Co.
500007202,5000072,2000672,1000120,TT-0120-XL-NAV,Relaxed T-Shirt 26,Relaxed T-Shirt 26 - XL / Navy,XL / Navy,1,29.07,0.97,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 2.25}]",fulfilled,True,True,False,[],Northwind Co.
500007300,5000073,2000903,1000153,TT-0153-M-TER,Organic T-Shirt 59,Organic T-Shirt 59 - M / Terracotta,M / Terracotta,1,38.03,1.31,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 2.94}]",fulfilled,True,True,False,[],Northwind Co.
500007400,5000074,2001776,1000296,BJ-0296-28-BLA,Classic Jean 7,Classic Jean 7 - 28 / Black,28 / Black,2,117.17,5.74,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 18.29}]",fulfilled,True,True,False,[],Northwind Co.
500007401,5000074,2000586,1000109,TT-0109-S-WHI,Essential T-Shirt 15,Essential T-Shirt 15 - S / White,S / White,2,49.72,2.24,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.78}]",fulfilled,True,True,False,[],Northwind Co.
500007500,5000075,2003396,1000572,FD-0572-8-NAV,Strap Sandal 2,Strap Sandal 2 - 8 / Navy,8 / Navy,1,74.0,0.6,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.87}]",fulfilled,True,True,False,[],Northwind Co.
500007501,5000075,2002967,1000514,FS-0514-8-BLA,Court Sneaker 11,Court Sneaker 11 - 8 / Black,8 / Black,3,194.22,0.96,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 46.54}]",fulfilled,True,True,False,[],Northwind Co.
500007502,5000075,2001415,1000238,TS-0238-L-BUR,Cropped Sweater 49,Cropped Sweater 49 - L / Burgundy,L / Burgundy,1,131.02,5.54,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 10.04}]",fulfilled,True,True,False,[],Northwind Co.
500007600,5000076,2002138,1000342,BJ-0342-29-IND,Tapered Jean 53,Tapered Jean 53 - 29 / Indigo,29 / Indigo,1,96.55,4.11,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.4}]",fulfilled,True,True,False,[],Northwind Co.
500007700,5000077,2002102,1000338,BJ-0338-28-BLA,Classic Jean 49,Classic Jean 49 - 28 / Black,28 / Black,2,102.56,7.39,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 15.82}]",fulfilled,True,True,False,[],Northwind Co.
500007701,5000077,2000125,1000039,OJ-0039-XL-BLA,Trail Jacket 12,Trail Jacket 12 - XL / Black,XL / Black,1,119.66,4.7,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 9.2}]",fulfilled,True,True,False,[],Northwind Co.
500007800,5000078,2001559,1000257,TR-0257-XS-CHA,Relaxed Shirt 13,Relaxed Shirt 13 - XS / Chambray,XS / Chambray,1,89.34,2.89,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.92}]",fulfilled,True,True,False,[],Northwind Co.
500007900,5000079,2001999,1000325,BJ-0325-31-BLA,Slim Jean 36,Slim Jean 36 - 31 / Black,31 / Black,2,98.93,6.19,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 15.33}]",fulfilled,True,True,False,[],Northwind Co.
500008000,5000080,2001794,1000299,BJ-0299-28-GRA,Relaxed Jean 10,Relaxed Jean 10 - 28 / Gray,28 / Gray,1,119.75,1.06,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 9.5}]",fulfilled,True,True,False,[],Northwind Co.
500008001,5000080,2002746,1000469,AL-0469-S/M-BRO,Braided Belt 3,Braided Belt 3 - S/M / Brown,S/M / Brown,1,65.58,0.75,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.19}]",fulfilled,True,True,False,[],Northwind Co.
500008002,5000080,2000067,1000032,OJ-0032-XS-BRO,Summit Jacket 5,Summit Jacket 5 - XS / Brown,XS / Brown,1,278.75,13.25,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 21.24}]",fulfilled,True,True,False,[],Northwind Co.
500008100,5000081,2003162,1000541,FS-0541-11-BLA,High-Top Sneaker 38,High-Top Sneaker 38 - 11 / Black,11 / Black,1,202.8,3.5,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 15.94}]",fulfilled,True,True,False,[],Northwind Co.
500008200,5000082,2002607,1000411,BS-0411-S-STO,Board Short 17,Board Short 17 - S / Stone,S / Stone,1,48.37,1.65,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.74}]",fulfilled,True,True,False,[],Northwind Co.
